Time,X_ft,Y_ft,Z_ft,Altitude,Vertical_Velocity,Main_Deployed
3.6,-46.4332,-0.0846453,588.648,599.148,121.118,0
3.60833,-46.5432,-0.085079,589.656,600.156,120.756,0
3.61667,-46.653,-0.0855135,590.661,601.161,120.394,0
3.625,-46.7627,-0.0859487,591.663,602.163,120.032,0
3.63333,-46.8722,-0.0863846,592.662,603.162,119.669,0
3.64167,-46.9816,-0.0868212,593.657,604.157,119.307,0
3.65,-47.0909,-0.0872585,594.65,605.15,118.946,0
3.65833,-47.2,-0.0876965,595.64,606.14,118.585,0
3.66667,-47.3089,-0.0881352,596.626,607.126,118.224,0
3.675,-47.4178,-0.0885746,597.61,608.11,117.864,0
3.68333,-47.5264,-0.0890146,598.591,609.091,117.505,0
3.69167,-47.635,-0.0894554,599.569,610.069,117.147,0
3.7,-47.7434,-0.0898968,600.543,611.043,116.788,0
3.70833,-47.8516,-0.090339,601.515,612.015,116.431,0
3.71667,-47.9598,-0.0907818,602.484,612.984,116.073,0
3.725,-48.0677,-0.0912253,603.45,613.95,115.717,0
3.73333,-48.1756,-0.0916694,604.412,614.912,115.36,0
3.74167,-48.2833,-0.0921142,605.372,615.872,115.004,0
3.75,-48.3908,-0.0925597,606.329,616.829,114.649,0
3.75833,-48.4982,-0.0930059,607.283,617.783,114.293,0
3.76667,-48.6055,-0.0934527,608.234,618.734,113.939,0
3.775,-48.7127,-0.0939002,609.182,619.682,113.585,0
3.78333,-48.8197,-0.0943483,610.127,620.627,113.232,0
3.79167,-48.9266,-0.0947971,611.069,621.569,112.88,0
3.8,-49.0333,-0.0952465,612.009,622.509,112.53,0
3.80833,-49.1399,-0.0956967,612.945,623.445,112.181,0
3.81667,-49.2464,-0.0961474,613.878,624.378,111.834,0
3.825,-49.3528,-0.0965989,614.809,625.309,111.487,0
3.83333,-49.459,-0.097051,615.736,626.236,111.141,0
3.84167,-49.5651,-0.0975037,616.661,627.161,110.795,0
3.85,-49.6711,-0.0979571,617.583,628.083,110.449,0
3.85833,-49.7769,-0.0984112,618.502,629.002,110.103,0
3.86667,-49.8826,-0.0988659,619.418,629.918,109.757,0
3.875,-49.9882,-0.0993212,620.331,630.831,109.412,0
3.88333,-50.0937,-0.0997772,621.242,631.742,109.066,0
3.89167,-50.1991,-0.100234,622.149,632.649,108.721,0
3.9,-50.3043,-0.100691,623.054,633.554,108.375,0
3.90833,-50.4094,-0.101149,623.955,634.455,108.03,0
3.91667,-50.5143,-0.101607,624.854,635.354,107.685,0
3.925,-50.6192,-0.102066,625.75,636.25,107.341,0
3.93333,-50.7239,-0.102526,626.643,637.143,106.997,0
3.94167,-50.8285,-0.102987,627.533,638.033,106.654,0
3.95,-50.9329,-0.103447,628.421,638.921,106.311,0
3.95833,-51.0373,-0.103909,629.305,639.805,105.968,0
3.96667,-51.1415,-0.104371,630.187,640.687,105.626,0
3.975,-51.2456,-0.104834,631.066,641.566,105.285,0
3.98333,-51.3495,-0.105297,631.942,642.442,104.944,0
3.99167,-51.4534,-0.105761,632.815,643.315,104.603,0
4,-51.5571,-0.106226,633.685,644.185,104.262,0
4.00833,-51.6607,-0.106691,634.552,645.052,103.922,0
4.01667,-51.7641,-0.107157,635.417,645.917,103.583,0
4.025,-51.8675,-0.107623,636.279,646.779,103.243,0
4.03333,-51.9707,-0.10809,637.138,647.638,102.905,0
4.04167,-52.0738,-0.108558,637.994,648.494,102.566,0
4.05,-52.1768,-0.109026,638.847,649.347,102.228,0
4.05833,-52.2797,-0.109494,639.698,650.198,101.891,0
4.06667,-52.3824,-0.109964,640.545,651.045,101.556,0
4.075,-52.4851,-0.110434,641.39,651.89,101.221,0
4.08333,-52.5876,-0.110904,642.232,652.732,100.888,0
4.09167,-52.69,-0.111375,643.072,653.572,100.555,0
4.1,-52.7923,-0.111847,643.908,654.408,100.223,0
4.10833,-52.8945,-0.112319,644.742,655.242,99.8918,0
4.11667,-52.9966,-0.112792,645.573,656.073,99.5604,0
4.125,-53.0985,-0.113265,646.402,656.902,99.2292,0
4.13333,-53.2004,-0.113739,647.227,657.727,98.8982,0
4.14167,-53.3021,-0.114213,648.05,658.55,98.5674,0
4.15,-53.4038,-0.114688,648.87,659.37,98.2368,0
4.15833,-53.5053,-0.115164,649.687,660.187,97.9063,0
4.16667,-53.6067,-0.11564,650.502,661.002,97.576,0
4.175,-53.708,-0.116117,651.313,661.813,97.2458,0
4.18333,-53.8092,-0.116594,652.122,662.622,96.9156,0
4.19167,-53.9103,-0.117072,652.929,663.429,96.5857,0
4.2,-54.0113,-0.117551,653.732,664.232,96.2561,0
4.20833,-54.1121,-0.118029,654.533,665.033,95.927,0
4.21667,-54.2129,-0.118509,655.331,665.831,95.5983,0
4.225,-54.3135,-0.118989,656.126,666.626,95.27,0
4.23333,-54.414,-0.11947,656.919,667.419,94.9421,0
4.24167,-54.5145,-0.119951,657.709,668.209,94.6146,0
4.25,-54.6148,-0.120432,658.496,668.996,94.2874,0
4.25833,-54.715,-0.120915,659.28,669.78,93.9606,0
4.26667,-54.8151,-0.121397,660.062,670.562,93.6341,0
4.275,-54.9151,-0.12188,660.841,671.341,93.308,0
4.28333,-55.015,-0.122364,661.617,672.117,92.9822,0
4.29167,-55.1147,-0.122848,662.39,672.89,92.6567,0
4.3,-55.2144,-0.123333,663.161,673.661,92.3316,0
4.30833,-55.314,-0.123819,663.929,674.429,92.0068,0
4.31667,-55.4134,-0.124304,664.695,675.195,91.6823,0
4.325,-55.5128,-0.124791,665.457,675.957,91.3582,0
4.33333,-55.612,-0.125278,666.217,676.717,91.0345,0
4.34167,-55.7112,-0.125765,666.975,677.475,90.7111,0
4.35,-55.8102,-0.126253,667.729,678.229,90.3884,0
4.35833,-55.9092,-0.126741,668.481,678.981,90.0669,0
4.36667,-56.008,-0.12723,669.23,679.73,89.7462,0
4.375,-56.1068,-0.12772,669.977,680.477,89.4263,0
4.38333,-56.2054,-0.12821,670.721,681.221,89.1071,0
4.39167,-56.304,-0.1287,671.462,681.962,88.7885,0
4.4,-56.4024,-0.129191,672.201,682.701,88.4706,0
4.40833,-56.5008,-0.129682,672.936,683.436,88.1528,0
4.41667,-56.599,-0.130174,673.67,684.17,87.8351,0
4.425,-56.6972,-0.130667,674.4,684.9,87.5176,0
4.43333,-56.7953,-0.13116,675.128,685.628,87.2004,0
4.44167,-56.8932,-0.131653,675.854,686.354,86.8833,0
4.45,-56.9911,-0.132147,676.576,687.076,86.5664,0
4.45833,-57.0889,-0.132642,677.297,687.797,86.2497,0
4.46667,-57.1866,-0.133137,678.014,688.514,85.9332,0
4.475,-57.2842,-0.133632,678.729,689.229,85.6168,0
4.48333,-57.3817,-0.134128,679.441,689.941,85.3006,0
4.49167,-57.4791,-0.134624,680.15,690.65,84.9845,0
4.5,-57.5764,-0.135121,680.857,691.357,84.6686,0
4.50833,-57.6736,-0.135618,681.562,692.062,84.3531,0
4.51667,-57.7707,-0.136116,682.263,692.763,84.0379,0
4.525,-57.8678,-0.136615,682.962,693.462,83.7231,0
4.53333,-57.9647,-0.137113,683.659,694.159,83.4086,0
4.54167,-58.0615,-0.137612,684.352,694.852,83.0944,0
4.55,-58.1583,-0.138112,685.044,695.544,82.7806,0
4.55833,-58.2549,-0.138612,685.732,696.232,82.467,0
4.56667,-58.3515,-0.139113,686.418,696.918,82.1538,0
4.575,-58.448,-0.139614,687.101,697.601,81.8409,0
4.58333,-58.5444,-0.140115,687.782,698.282,81.5282,0
4.59167,-58.6406,-0.140617,688.46,698.96,81.2159,0
4.6,-58.7368,-0.14112,689.136,699.636,80.9038,0
4.60833,-58.833,-0.141623,689.809,700.309,80.592,0
4.61667,-58.929,-0.142126,690.479,700.979,80.2805,0
4.625,-59.0249,-0.14263,691.147,701.647,79.9693,0
4.63333,-59.1207,-0.143134,691.812,702.312,79.6584,0
4.64167,-59.2165,-0.143639,692.474,702.974,79.3478,0
4.65,-59.3122,-0.144144,693.134,703.634,79.0375,0
4.65833,-59.4077,-0.144649,693.791,704.291,78.7275,0
4.66667,-59.5032,-0.145155,694.446,704.946,78.4179,0
4.675,-59.5986,-0.145662,695.098,705.598,78.1092,0
4.68333,-59.6939,-0.146168,695.748,706.248,77.8012,0
4.69167,-59.7892,-0.146676,696.395,706.895,77.4938,0
4.7,-59.8843,-0.147183,697.04,707.54,77.187,0
4.70833,-59.9794,-0.147692,697.682,708.182,76.8807,0
4.71667,-60.0743,-0.1482,698.321,708.821,76.5749,0
4.725,-60.1693,-0.148709,698.958,709.458,76.2695,0
4.73333,-60.2641,-0.149219,699.592,710.092,75.9641,0
4.74167,-60.3588,-0.149729,700.224,710.724,75.6589,0
4.75,-60.4535,-0.150239,700.853,711.353,75.3539,0
4.75833,-60.5481,-0.15075,701.48,711.98,75.0491,0
4.76667,-60.6426,-0.151261,702.104,712.604,74.7445,0
4.775,-60.737,-0.151772,702.726,713.226,74.4401,0
4.78333,-60.8313,-0.152284,703.345,713.845,74.1358,0
4.79167,-60.9256,-0.152797,703.961,714.461,73.8317,0
4.8,-61.0198,-0.15331,704.575,715.075,73.5278,0
4.80833,-61.1139,-0.153823,705.187,715.687,73.224,0
4.81667,-61.2079,-0.154337,705.796,716.296,72.9204,0
4.825,-61.3018,-0.154851,706.402,716.902,72.617,0
4.83333,-61.3957,-0.155365,707.006,717.506,72.3137,0
4.84167,-61.4895,-0.15588,707.607,718.107,72.0107,0
4.85,-61.5832,-0.156395,708.206,718.706,71.7081,0
4.85833,-61.6768,-0.156911,708.802,719.302,71.4057,0
4.86667,-61.7704,-0.157427,709.396,719.896,71.1036,0
4.875,-61.8639,-0.157944,709.987,720.487,70.8018,0
4.88333,-61.9573,-0.15846,710.576,721.076,70.5002,0
4.89167,-62.0506,-0.158978,711.162,721.662,70.1989,0
4.9,-62.1438,-0.159495,711.746,722.246,69.8978,0
4.90833,-62.237,-0.160013,712.327,722.827,69.597,0
4.91667,-62.3301,-0.160532,712.906,723.406,69.2964,0
4.925,-62.4231,-0.161051,713.482,723.982,68.9961,0
4.93333,-62.516,-0.16157,714.056,724.556,68.696,0
4.94167,-62.6089,-0.162089,714.627,725.127,68.3962,0
4.95,-62.7017,-0.162609,715.196,725.696,68.0966,0
4.95833,-62.7944,-0.16313,715.762,726.262,67.7972,0
4.96667,-62.887,-0.16365,716.326,726.826,67.4981,0
4.975,-62.9796,-0.164171,716.887,727.387,67.1993,0
4.98333,-63.0721,-0.164693,717.446,727.946,66.9006,0
4.99167,-63.1645,-0.165215,718.002,728.502,66.6023,0
5,-63.2569,-0.165737,718.556,729.056,66.3041,0
5.00833,-63.3492,-0.166259,719.107,729.607,66.0063,0
5.01667,-63.4414,-0.166782,719.656,730.156,65.709,0
5.025,-63.5335,-0.167305,720.202,730.702,65.4122,0
5.03333,-63.6256,-0.167829,720.746,731.246,65.116,0
5.04167,-63.7176,-0.168353,721.288,731.788,64.8201,0
5.05,-63.8095,-0.168878,721.827,732.327,64.5247,0
5.05833,-63.9014,-0.169402,722.363,732.863,64.2297,0
5.06667,-63.9931,-0.169927,722.897,733.397,63.935,0
5.075,-64.0849,-0.170453,723.429,733.929,63.6406,0
5.08333,-64.1765,-0.170979,723.958,734.458,63.3462,0
5.09167,-64.2681,-0.171505,724.485,734.985,63.0521,0
5.1,-64.3597,-0.172031,725.009,735.509,62.7581,0
5.10833,-64.4511,-0.172558,725.531,736.031,62.4642,0
5.11667,-64.5425,-0.173086,726.05,736.55,62.1706,0
5.125,-64.6339,-0.173613,726.567,737.067,61.8771,0
5.13333,-64.7252,-0.174141,727.081,737.581,61.5837,0
5.14167,-64.8164,-0.174669,727.593,738.093,61.2905,0
5.15,-64.9075,-0.175198,728.103,738.603,60.9975,0
5.15833,-64.9986,-0.175727,728.61,739.11,60.7046,0
5.16667,-65.0896,-0.176256,729.114,739.614,60.4119,0
5.175,-65.1806,-0.176786,729.617,740.117,60.1193,0
5.18333,-65.2714,-0.177316,730.116,740.616,59.8268,0
5.19167,-65.3623,-0.177846,730.614,741.114,59.5346,0
5.2,-65.453,-0.178377,731.109,741.609,59.2425,0
5.20833,-65.5437,-0.178908,731.601,742.101,58.9507,0
5.21667,-65.6344,-0.179439,732.091,742.591,58.6592,0
5.225,-65.7249,-0.179971,732.579,743.079,58.3678,0
5.23333,-65.8154,-0.180503,733.064,743.564,58.0767,0
5.24167,-65.9059,-0.181035,733.547,744.047,57.7857,0
5.25,-65.9963,-0.181568,734.027,744.527,57.495,0
5.25833,-66.0866,-0.182101,734.505,745.005,57.2045,0
5.26667,-66.1769,-0.182634,734.98,745.48,56.9142,0
5.275,-66.2671,-0.183168,735.454,745.954,56.624,0
5.28333,-66.3572,-0.183702,735.924,746.424,56.3341,0
5.29167,-66.4473,-0.184236,736.392,746.892,56.0444,0
5.3,-66.5373,-0.18477,736.858,747.358,55.7549,0
5.30833,-66.6273,-0.185305,737.322,747.822,55.4655,0
5.31667,-66.7172,-0.18584,737.783,748.283,55.1764,0
5.325,-66.807,-0.186376,738.241,748.741,54.8874,0
5.33333,-66.8968,-0.186911,738.698,749.198,54.5987,0
5.34167,-66.9865,-0.187447,739.151,749.651,54.3101,0
5.35,-67.0762,-0.187984,739.603,750.103,54.0218,0
5.35833,-67.1658,-0.18852,740.052,750.552,53.7336,0
5.36667,-67.2553,-0.189057,740.498,750.998,53.4456,0
5.375,-67.3448,-0.189595,740.942,751.442,53.1578,0
5.38333,-67.4343,-0.190132,741.384,751.884,52.8703,0
5.39167,-67.5236,-0.19067,741.824,752.324,52.5833,0
5.4,-67.613,-0.191208,742.261,752.761,52.2965,0
5.40833,-67.7022,-0.191746,742.695,753.195,52.0101,0
5.41667,-67.7915,-0.192285,743.127,753.627,51.724,0
5.425,-67.8806,-0.192824,743.557,754.057,51.4382,0
5.43333,-67.9697,-0.193364,743.985,754.485,51.1527,0
5.44167,-68.0588,-0.193903,744.41,754.91,50.8674,0
5.45,-68.1478,-0.194443,744.833,755.333,50.5823,0
5.45833,-68.2368,-0.194983,745.253,755.753,50.2973,0
5.46667,-68.3257,-0.195524,745.671,756.171,50.0124,0
5.475,-68.4145,-0.196064,746.086,756.586,49.7277,0
5.48333,-68.5033,-0.196605,746.5,757,49.4431,0
5.49167,-68.5921,-0.197147,746.91,757.41,49.1587,0
5.5,-68.6808,-0.197688,747.319,757.819,48.8744,0
5.50833,-68.7694,-0.19823,747.725,758.225,48.5902,0
5.51667,-68.8581,-0.198772,748.129,758.629,48.3062,0
5.525,-68.9466,-0.199315,748.53,759.03,48.0223,0
5.53333,-69.0351,-0.199858,748.929,759.429,47.7385,0
5.54167,-69.1236,-0.2004,749.326,759.826,47.4548,0
5.55,-69.212,-0.200944,749.72,760.22,47.1713,0
5.55833,-69.3003,-0.201487,750.112,760.612,46.8879,0
5.56667,-69.3886,-0.202031,750.502,761.002,46.6046,0
5.575,-69.4769,-0.202575,750.889,761.389,46.3214,0
5.58333,-69.5651,-0.203119,751.274,761.774,46.0385,0
5.59167,-69.6533,-0.203664,751.656,762.156,45.7557,0
5.6,-69.7414,-0.204209,752.036,762.536,45.4731,0
5.60833,-69.8294,-0.204754,752.414,762.914,45.1906,0
5.61667,-69.9174,-0.205299,752.789,763.289,44.9083,0
5.625,-70.0054,-0.205845,753.162,763.662,44.6262,0
5.63333,-70.0933,-0.20639,753.533,764.033,44.3442,0
5.64167,-70.1812,-0.206937,753.902,764.402,44.0624,0
5.65,-70.269,-0.207483,754.268,764.768,43.7807,0
5.65833,-70.3568,-0.208029,754.631,765.131,43.4992,0
5.66667,-70.4446,-0.208576,754.993,765.493,43.2179,0
5.675,-70.5322,-0.209123,755.352,765.852,42.9367,0
5.68333,-70.6199,-0.209671,755.708,766.208,42.6556,0
5.69167,-70.7075,-0.210218,756.062,766.562,42.3747,0
5.7,-70.795,-0.210766,756.414,766.914,42.0939,0
5.70833,-70.8825,-0.211314,756.764,767.264,41.8133,0
5.71667,-70.97,-0.211862,757.111,767.611,41.5328,0
5.725,-71.0574,-0.212411,757.456,767.956,41.2525,0
5.73333,-71.1448,-0.212959,757.799,768.299,40.9723,0
5.74167,-71.2321,-0.213508,758.139,768.639,40.6923,0
5.75,-71.3194,-0.214058,758.477,768.977,40.4124,0
5.75833,-71.4067,-0.214607,758.813,769.313,40.1326,0
5.76667,-71.4939,-0.215157,759.146,769.646,39.853,0
5.775,-71.581,-0.215707,759.477,769.977,39.5736,0
5.78333,-71.6682,-0.216257,759.805,770.305,39.2945,0
5.79167,-71.7552,-0.216807,760.132,770.632,39.0156,0
5.8,-71.8423,-0.217357,760.456,770.956,38.7368,0
5.80833,-71.9293,-0.217908,760.777,771.277,38.4583,0
5.81667,-72.0162,-0.218459,761.097,771.597,38.18,0
5.825,-72.1032,-0.21901,761.414,771.914,37.9019,0
5.83333,-72.19,-0.219562,761.728,772.228,37.6239,0
5.84167,-72.2769,-0.220114,762.041,772.541,37.3461,0
5.85,-72.3637,-0.220665,762.351,772.851,37.0685,0
5.85833,-72.4505,-0.221217,762.659,773.159,36.7909,0
5.86667,-72.5372,-0.22177,762.964,773.464,36.5134,0
5.875,-72.6239,-0.222322,763.267,773.767,36.2361,0
5.88333,-72.7105,-0.222875,763.568,774.068,35.9588,0
5.89167,-72.7972,-0.223428,763.866,774.366,35.6816,0
5.9,-72.8837,-0.223981,764.163,774.663,35.4046,0
5.90833,-72.9703,-0.224534,764.457,774.957,35.1276,0
5.91667,-73.0568,-0.225088,764.748,775.248,34.8508,0
5.925,-73.1433,-0.225642,765.037,775.537,34.574,0
5.93333,-73.2297,-0.226196,765.324,775.824,34.2973,0
5.94167,-73.3161,-0.22675,765.609,776.109,34.0208,0
5.95,-73.4025,-0.227304,765.891,776.391,33.7443,0
5.95833,-73.4888,-0.227859,766.171,776.671,33.4679,0
5.96667,-73.5751,-0.228414,766.449,776.949,33.1916,0
5.975,-73.6614,-0.228969,766.725,777.225,32.9155,0
5.98333,-73.7476,-0.229524,766.998,777.498,32.6394,0
5.99167,-73.8338,-0.230079,767.269,777.769,32.3635,0
6,-73.9199,-0.230635,767.537,778.037,32.0877,0
6.00833,-74.0061,-0.23119,767.803,778.303,31.812,0
6.01667,-74.0922,-0.231746,768.067,778.567,31.5364,0
6.025,-74.1782,-0.232302,768.329,778.829,31.2609,0
6.03333,-74.2642,-0.232859,768.588,779.088,30.9856,0
6.04167,-74.3502,-0.233415,768.845,779.345,30.7103,0
6.05,-74.4362,-0.233972,769.1,779.6,30.4352,0
6.05833,-74.5221,-0.234528,769.353,779.853,30.1601,0
6.06667,-74.608,-0.235085,769.603,780.103,29.8852,0
6.075,-74.6938,-0.235642,769.851,780.351,29.6104,0
6.08333,-74.7797,-0.2362,770.096,780.596,29.3357,0
6.09167,-74.8655,-0.236757,770.34,780.84,29.061,0
6.1,-74.9512,-0.237315,770.581,781.081,28.7865,0
6.10833,-75.037,-0.237873,770.82,781.32,28.5121,0
6.11667,-75.1226,-0.238431,771.056,781.556,28.2378,0
6.125,-75.2083,-0.238989,771.29,781.79,27.9636,0
6.13333,-75.294,-0.239547,771.522,782.022,27.6894,0
6.14167,-75.3796,-0.240106,771.752,782.252,27.4154,0
6.15,-75.4651,-0.240664,771.979,782.479,27.1415,0
6.15833,-75.5507,-0.241223,772.204,782.704,26.8677,0
6.16667,-75.6362,-0.241782,772.427,782.927,26.594,0
6.175,-75.7217,-0.242341,772.647,783.147,26.3203,0
6.18333,-75.8071,-0.2429,772.865,783.365,26.0468,0
6.19167,-75.8926,-0.24346,773.081,783.581,25.7735,0
6.2,-75.978,-0.244019,773.295,783.795,25.5003,0
6.20833,-76.0634,-0.244579,773.506,784.006,25.2272,0
6.21667,-76.1487,-0.245139,773.715,784.215,24.9542,0
6.225,-76.234,-0.245699,773.922,784.422,24.6813,0
6.23333,-76.3193,-0.246259,774.127,784.627,24.4085,0
6.24167,-76.4046,-0.246819,774.329,784.829,24.1359,0
6.25,-76.4898,-0.24738,774.529,785.029,23.8633,0
6.25833,-76.575,-0.247941,774.727,785.227,23.5909,0
6.26667,-76.6602,-0.248501,774.922,785.422,23.3185,0
6.275,-76.7454,-0.249062,775.115,785.615,23.0462,0
6.28333,-76.8305,-0.249623,775.306,785.806,22.7739,0
6.29167,-76.9157,-0.250184,775.495,785.995,22.5017,0
6.3,-77.0007,-0.250746,775.681,786.181,22.2296,0
6.30833,-77.0858,-0.251307,775.866,786.366,21.9576,0
6.31667,-77.1709,-0.251869,776.047,786.547,21.6856,0
6.325,-77.2559,-0.252431,776.227,786.727,21.4137,0
6.33333,-77.3409,-0.252992,776.404,786.904,21.1419,0
6.34167,-77.4258,-0.253554,776.579,787.079,20.8701,0
6.35,-77.5108,-0.254117,776.752,787.252,20.5983,0
6.35833,-77.5957,-0.254679,776.923,787.423,20.3267,0
6.36667,-77.6806,-0.255241,777.091,787.591,20.0551,0
6.375,-77.7655,-0.255804,777.257,787.757,19.7835,0
6.38333,-77.8503,-0.256366,777.421,787.921,19.5121,0
6.39167,-77.9352,-0.256929,777.582,788.082,19.2407,0
6.4,-78.02,-0.257492,777.741,788.241,18.9694,0
6.40833,-78.1048,-0.258055,777.898,788.398,18.6981,0
6.41667,-78.1895,-0.258618,778.053,788.553,18.4269,0
6.425,-78.2743,-0.259181,778.205,788.705,18.1558,0
6.43333,-78.359,-0.259744,778.356,788.856,17.8848,0
6.44167,-78.4437,-0.260308,778.503,789.003,17.6138,0
6.45,-78.5283,-0.260871,778.649,789.149,17.3429,0
6.45833,-78.613,-0.261435,778.792,789.292,17.0721,0
6.46667,-78.6976,-0.261999,778.934,789.434,16.8013,0
6.475,-78.7822,-0.262562,779.073,789.573,16.5306,0
6.48333,-78.8668,-0.263126,779.209,789.709,16.26,0
6.49167,-78.9514,-0.26369,779.344,789.844,15.9894,0
6.5,-79.0359,-0.264254,779.476,789.976,15.7189,0
6.50833,-79.1205,-0.264819,779.606,790.106,15.4484,0
6.51667,-79.205,-0.265383,779.733,790.233,15.178,0
6.525,-79.2895,-0.265947,779.858,790.358,14.9077,0
6.53333,-79.3739,-0.266512,779.982,790.482,14.6374,0
6.54167,-79.4584,-0.267076,780.102,790.602,14.3672,0
6.55,-79.5428,-0.267641,780.221,790.721,14.097,0
6.55833,-79.6272,-0.268206,780.337,790.837,13.8269,0
6.56667,-79.7116,-0.268771,780.451,790.951,13.5568,0
6.575,-79.7959,-0.269336,780.563,791.063,13.2868,0
6.58333,-79.8803,-0.269901,780.673,791.173,13.0169,0
6.59167,-79.9646,-0.270466,780.78,791.28,12.747,0
6.6,-80.0489,-0.271031,780.885,791.385,12.4772,0
6.60833,-80.1332,-0.271596,780.988,791.488,12.2074,0
6.61667,-80.2175,-0.272161,781.089,791.589,11.9378,0
6.625,-80.3018,-0.272727,781.187,791.687,11.6681,0
6.63333,-80.386,-0.273292,781.283,791.783,11.3985,0
6.64167,-80.4702,-0.273858,781.377,791.877,11.129,0
6.65,-80.5544,-0.274423,781.469,791.969,10.8596,0
6.65833,-80.6386,-0.274989,781.558,792.058,10.5901,0
6.66667,-80.7228,-0.275555,781.645,792.145,10.3208,0
6.675,-80.807,-0.276121,781.73,792.23,10.0515,0
6.68333,-80.8911,-0.276686,781.813,792.313,9.78222,0
6.69167,-80.9752,-0.277252,781.893,792.393,9.51301,0
6.7,-81.0593,-0.277818,781.971,792.471,9.24382,0
6.70833,-81.1434,-0.278384,782.047,792.547,8.97468,0
6.71667,-81.2275,-0.278951,782.121,792.621,8.70557,0
6.725,-81.3116,-0.279517,782.192,792.692,8.43651,0
6.73333,-81.3956,-0.280083,782.262,792.762,8.16748,0
6.74167,-81.4797,-0.280649,782.329,792.829,7.89848,0
6.75,-81.5637,-0.281215,782.393,792.893,7.62953,0
6.75833,-81.6477,-0.281782,782.456,792.956,7.36061,0
6.76667,-81.7317,-0.282348,782.516,793.016,7.09172,0
6.775,-81.8156,-0.282915,782.574,793.074,6.82288,0
6.78333,-81.8996,-0.283481,782.63,793.13,6.55407,0
6.79167,-81.9835,-0.284048,782.683,793.183,6.28529,0
6.8,-82.0674,-0.284614,782.734,793.234,6.01656,0
6.80833,-82.1513,-0.285181,782.783,793.283,5.74787,0
6.81667,-82.2352,-0.285747,782.83,793.33,5.47922,0
6.825,-82.3191,-0.286314,782.875,793.375,5.21061,0
6.83333,-82.403,-0.286881,782.917,793.417,4.94203,0
6.84167,-82.4868,-0.287447,782.957,793.457,4.6735,0
6.85,-82.5706,-0.288014,782.995,793.495,4.405,0
6.85833,-82.6545,-0.288581,783.03,793.53,4.13654,0
6.86667,-82.7383,-0.289148,783.064,793.564,3.86812,0
6.875,-82.822,-0.289715,783.095,793.595,3.59973,0
6.88333,-82.9058,-0.290281,783.124,793.624,3.33138,0
6.89167,-82.9896,-0.290848,783.15,793.65,3.06307,0
6.9,-83.0733,-0.291415,783.175,793.675,2.79479,0
6.90833,-83.157,-0.291982,783.197,793.697,2.52655,0
6.91667,-83.2408,-0.292549,783.217,793.717,2.25834,0
6.925,-83.3245,-0.293116,783.235,793.735,1.99017,0
6.93333,-83.4081,-0.293682,783.25,793.75,1.72204,0
6.94167,-83.4918,-0.294249,783.263,793.763,1.45394,0
6.95,-83.5755,-0.294816,783.274,793.774,1.18587,0
6.95833,-83.6591,-0.295383,783.283,793.783,0.917842,0
6.96667,-83.7427,-0.29595,783.29,793.79,0.649846,0
6.975,-83.8263,-0.296517,783.294,793.794,0.381884,0
6.98333,-83.9099,-0.297083,783.296,793.796,0.113958,0
6.99167,-83.9935,-0.29765,783.296,793.796,-0.153934,0
7,-84.0771,-0.298217,783.293,793.793,-0.421792,0
7.00833,-84.1606,-0.298784,783.289,793.789,-0.689616,0
7.01667,-84.2442,-0.299351,783.282,793.782,-0.957405,0
7.025,-84.3277,-0.299917,783.273,793.773,-1.22516,0
7.03333,-84.4112,-0.300484,783.262,793.762,-1.49288,0
7.04167,-84.4947,-0.301051,783.248,793.748,-1.76057,0
7.05,-84.5782,-0.301618,783.232,793.732,-2.02823,0
7.05833,-84.6617,-0.302184,783.214,793.714,-2.29585,0
7.06667,-84.7451,-0.302751,783.194,793.694,-2.56344,0
7.075,-84.8286,-0.303318,783.171,793.671,-2.83099,0
7.08333,-84.912,-0.303884,783.147,793.647,-3.09851,0
7.09167,-84.9954,-0.304451,783.12,793.62,-3.366,0
7.1,-85.0788,-0.305017,783.091,793.591,-3.63346,0
7.10833,-85.1622,-0.305584,783.059,793.559,-3.90088,0
