Time,X_ft,Y_ft,Z_ft,Altitude,Vertical_Velocity,Vertical_Acceleration,Body_Accel_X_ft_s2,Body_Accel_Y_ft_s2,Body_Accel_Z_ft_s2,Drogue_Deployed,Main_Deployed,CG_x_in,Mass_lbs,Pred_Apogee_ft,Roll_deg,Pitch_deg,Yaw_deg,P_rad_s,Q_rad_s,R_rad_s,RACS_Cant_deg,RACS_Cmd_deg
53.13,-52.8123,121.967,190.247,738.528,-21.358,32.1507,32.1475,1.04826e-06,-0.459963,1,0,39.7932,14.446,193.528,-0.0840245,89.1754,305.596,1.65876e-13,4.75852e-07,3.15076e-07,0.125,0
53.135,-52.8141,122.024,190.141,738.421,-21.3579,32.1507,32.1475,1.04826e-06,-0.459963,1,0,39.7932,14.446,193.421,-0.0840243,89.1754,305.596,1.65875e-13,4.75852e-07,3.15076e-07,0.125,0
53.14,-52.8159,122.081,190.034,738.315,-21.3579,32.1507,32.1475,1.04826e-06,-0.459963,1,0,39.7932,14.446,193.315,-0.0840241,89.1754,305.596,1.65875e-13,4.75852e-07,3.15076e-07,0.125,0
53.145,-52.8177,122.138,189.927,738.208,-21.3579,32.1507,32.1475,1.04826e-06,-0.459963,1,0,39.7932,14.446,193.208,-0.084024,89.1754,305.596,1.65875e-13,4.75852e-07,3.15076e-07,0.125,0
53.15,-52.8195,122.195,189.82,738.101,-21.3578,32.1507,32.1475,1.04826e-06,-0.459963,1,0,39.7932,14.446,193.101,-0.0840238,89.1754,305.596,1.65874e-13,4.75852e-07,3.15076e-07,0.125,0
53.155,-52.8213,122.252,189.713,737.994,-21.3578,32.1507,32.1475,1.04826e-06,-0.459963,1,0,39.7932,14.446,192.994,-0.0840236,89.1754,305.596,1.65874e-13,4.75851e-07,3.15076e-07,0.125,0
53.16,-52.8231,122.309,189.607,737.888,-21.3578,32.1507,32.1475,1.04826e-06,-0.459963,1,0,39.7932,14.446,192.888,-0.0840234,89.1754,305.596,1.65873e-13,4.75851e-07,3.15076e-07,0.125,0
53.165,-52.8249,122.366,189.5,737.781,-21.3577,32.1507,32.1475,1.04826e-06,-0.459963,1,0,39.7932,14.446,192.781,-0.0840233,89.1754,305.596,1.65873e-13,4.75851e-07,3.15076e-07,0.125,0
53.17,-52.8267,122.423,189.393,737.674,-21.3577,32.1507,32.1475,1.04826e-06,-0.459963,1,0,39.7932,14.446,192.674,-0.0840231,89.1754,305.596,1.65873e-13,4.75851e-07,3.15076e-07,0.125,0
53.175,-52.8285,122.48,189.286,737.567,-21.3577,32.1507,32.1475,1.04826e-06,-0.459963,1,0,39.7932,14.446,192.567,-0.0840229,89.1754,305.596,1.65872e-13,4.75851e-07,3.15076e-07,0.125,0
53.18,-52.8303,122.537,189.18,737.46,-21.3576,32.1507,32.1475,1.04826e-06,-0.459963,1,0,39.7932,14.446,192.46,-0.0840227,89.1754,305.596,1.65872e-13,4.75851e-07,3.15076e-07,0.125,0
53.185,-52.8321,122.593,189.073,737.354,-21.3576,32.1507,32.1475,1.04826e-06,-0.459963,1,0,39.7932,14.446,192.354,-0.0840225,89.1754,305.596,1.65871e-13,4.75851e-07,3.15076e-07,0.125,0
53.19,-52.8339,122.65,188.966,737.247,-21.3576,32.1507,32.1475,1.04826e-06,-0.459963,1,0,39.7932,14.446,192.247,-0.0840224,89.1754,305.596,1.65871e-13,4.75851e-07,3.15076e-07,0.125,0
53.195,-52.8357,122.707,188.859,737.14,-21.3575,32.1507,32.1475,1.04826e-06,-0.459963,1,0,39.7932,14.446,192.14,-0.0840222,89.1754,305.596,1.65871e-13,4.7585e-07,3.15076e-07,0.125,0
53.2,-52.8375,122.764,188.752,737.033,-21.3575,32.1508,32.1475,1.04826e-06,-0.459963,1,0,39.7932,14.446,192.033,-0.084022,89.1754,305.596,1.6587e-13,4.7585e-07,3.15076e-07,0.125,0
53.205,-52.8393,122.821,188.646,736.926,-21.3575,32.1508,32.1475,1.04826e-06,-0.459963,1,0,39.7932,14.446,191.926,-0.0840218,89.1754,305.596,1.6587e-13,4.7585e-07,3.15076e-07,0.125,0
53.21,-52.8412,122.878,188.539,736.82,-21.3575,32.1508,32.1475,1.04826e-06,-0.459963,1,0,39.7932,14.446,191.82,-0.0840217,89.1754,305.596,1.65869e-13,4.7585e-07,3.15076e-07,0.125,0
53.215,-52.843,122.935,188.432,736.713,-21.3574,32.1508,32.1475,1.04826e-06,-0.459963,1,0,39.7932,14.446,191.713,-0.0840215,89.1754,305.596,1.65869e-13,4.7585e-07,3.15076e-07,0.125,0
53.22,-52.8448,122.992,188.325,736.606,-21.3574,32.1508,32.1475,1.04826e-06,-0.459963,1,0,39.7932,14.446,191.606,-0.0840213,89.1754,305.596,1.65869e-13,4.7585e-07,3.15075e-07,0.125,0
53.225,-52.8466,123.049,188.218,736.499,-21.3574,32.1508,32.1475,1.04826e-06,-0.459963,1,0,39.7932,14.446,191.499,-0.0840211,89.1754,305.596,1.65868e-13,4.7585e-07,3.15075e-07,0.125,0
53.23,-52.8484,123.106,188.112,736.393,-21.3573,32.1508,32.1475,1.04826e-06,-0.459963,1,0,39.7932,14.446,191.393,-0.084021,89.1754,305.596,1.65868e-13,4.7585e-07,3.15075e-07,0.125,0
53.235,-52.8502,123.163,188.005,736.286,-21.3573,32.1508,32.1475,1.04826e-06,-0.459963,1,0,39.7932,14.446,191.286,-0.0840208,89.1754,305.596,1.65867e-13,4.75849e-07,3.15075e-07,0.125,0
53.24,-52.852,123.22,187.898,736.179,-21.3573,32.1508,32.1475,1.04826e-06,-0.459963,1,0,39.7932,14.446,191.179,-0.0840206,89.1754,305.596,1.65867e-13,4.75849e-07,3.15075e-07,0.125,0
53.245,-52.8538,123.276,187.791,736.072,-21.3572,32.1508,32.1475,1.04826e-06,-0.459963,1,0,39.7932,14.446,191.072,-0.0840204,89.1754,305.596,1.65867e-13,4.75849e-07,3.15075e-07,0.125,0
53.25,-52.8556,123.333,187.685,735.965,-21.3572,32.1508,32.1475,1.04826e-06,-0.459963,1,0,39.7932,14.446,190.965,-0.0840203,89.1754,305.596,1.65866e-13,4.75849e-07,3.15075e-07,0.125,0
53.255,-52.8574,123.39,187.578,735.859,-21.3572,32.1508,32.1475,1.04826e-06,-0.459963,1,0,39.7932,14.446,190.859,-0.0840201,89.1754,305.596,1.65866e-13,4.75849e-07,3.15075e-07,0.125,0
53.26,-52.8592,123.447,187.471,735.752,-21.3571,32.1508,32.1475,1.04826e-06,-0.459963,1,0,39.7932,14.446,190.752,-0.0840199,89.1754,305.596,1.65865e-13,4.75849e-07,3.15075e-07,0.125,0
53.265,-52.861,123.504,187.364,735.645,-21.3571,32.1508,32.1475,1.04826e-06,-0.459963,1,0,39.7932,14.446,190.645,-0.0840197,89.1754,305.596,1.65865e-13,4.75849e-07,3.15075e-07,0.125,0
53.27,-52.8628,123.561,187.257,735.538,-21.3571,32.1508,32.1475,1.04826e-06,-0.459963,1,0,39.7932,14.446,190.538,-0.0840196,89.1754,305.596,1.65865e-13,4.75849e-07,3.15075e-07,0.125,0
53.275,-52.8646,123.618,187.151,735.431,-21.357,32.1508,32.1475,1.04826e-06,-0.459963,1,0,39.7932,14.446,190.431,-0.0840194,89.1754,305.596,1.65864e-13,4.75848e-07,3.15075e-07,0.125,0
53.28,-52.8664,123.675,187.044,735.325,-21.357,32.1508,32.1475,1.04825e-06,-0.459963,1,0,39.7932,14.446,190.325,-0.0840192,89.1754,305.596,1.65864e-13,4.75848e-07,3.15075e-07,0.125,0
53.285,-52.8682,123.732,186.937,735.218,-21.357,32.1508,32.1475,1.04825e-06,-0.459963,1,0,39.7932,14.446,190.218,-0.084019,89.1754,305.596,1.65863e-13,4.75848e-07,3.15075e-07,0.125,0
53.29,-52.87,123.789,186.83,735.111,-21.357,32.1508,32.1475,1.04825e-06,-0.459963,1,0,39.7932,14.446,190.111,-0.0840189,89.1754,305.596,1.65863e-13,4.75848e-07,3.15075e-07,0.125,0
53.295,-52.8718,123.846,186.723,735.004,-21.3569,32.1508,32.1475,1.04825e-06,-0.459963,1,0,39.7932,14.446,190.004,-0.0840187,89.1754,305.596,1.65863e-13,4.75848e-07,3.15075e-07,0.125,0
53.3,-52.8736,123.903,186.617,734.897,-21.3569,32.1508,32.1475,1.04825e-06,-0.459963,1,0,39.7932,14.446,189.898,-0.0840185,89.1754,305.596,1.65862e-13,4.75848e-07,3.15075e-07,0.125,0
53.305,-52.8754,123.96,186.51,734.791,-21.3569,32.1508,32.1475,1.04825e-06,-0.459963,1,0,39.7932,14.446,189.791,-0.0840183,89.1754,305.596,1.65862e-13,4.75848e-07,3.15075e-07,0.125,0
53.31,-52.8773,124.016,186.403,734.684,-21.3568,32.1508,32.1475,1.04825e-06,-0.459963,1,0,39.7932,14.446,189.684,-0.0840182,89.1754,305.596,1.65862e-13,4.75848e-07,3.15075e-07,0.125,0
53.315,-52.8791,124.073,186.296,734.577,-21.3568,32.1508,32.1475,1.04825e-06,-0.459963,1,0,39.7932,14.446,189.577,-0.084018,89.1754,305.596,1.65861e-13,4.75847e-07,3.15075e-07,0.125,0
53.32,-52.8809,124.13,186.19,734.47,-21.3568,32.1508,32.1475,1.04825e-06,-0.459963,1,0,39.7932,14.446,189.47,-0.0840178,89.1754,305.596,1.65861e-13,4.75847e-07,3.15075e-07,0.125,0
53.325,-52.8827,124.187,186.083,734.364,-21.3567,32.1508,32.1475,1.04825e-06,-0.459963,1,0,39.7932,14.446,189.364,-0.0840176,89.1754,305.596,1.6586e-13,4.75847e-07,3.15075e-07,0.125,0
53.33,-52.8845,124.244,185.976,734.257,-21.3567,32.1508,32.1475,1.04825e-06,-0.459963,1,0,39.7932,14.446,189.257,-0.0840175,89.1754,305.596,1.6586e-13,4.75847e-07,3.15075e-07,0.125,0
53.335,-52.8863,124.301,185.869,734.15,-21.3567,32.1508,32.1475,1.04825e-06,-0.459963,1,0,39.7932,14.446,189.15,-0.0840173,89.1754,305.596,1.6586e-13,4.75847e-07,3.15075e-07,0.125,0
53.34,-52.8881,124.358,185.762,734.043,-21.3566,32.1508,32.1475,1.04825e-06,-0.459963,1,0,39.7932,14.446,189.043,-0.0840171,89.1754,305.596,1.65859e-13,4.75847e-07,3.15075e-07,0.125,0
53.345,-52.8899,124.415,185.656,733.936,-21.3566,32.1508,32.1475,1.04825e-06,-0.459963,1,0,39.7932,14.446,188.936,-0.0840169,89.1754,305.596,1.65859e-13,4.75847e-07,3.15074e-07,0.125,0
53.35,-52.8917,124.472,185.549,733.83,-21.3566,32.1508,32.1475,1.04825e-06,-0.459963,1,0,39.7932,14.446,188.83,-0.0840168,89.1754,305.596,1.65858e-13,4.75847e-07,3.15074e-07,0.125,0
53.355,-52.8935,124.529,185.442,733.723,-21.3565,32.1508,32.1475,1.04825e-06,-0.459963,1,0,39.7932,14.446,188.723,-0.0840166,89.1754,305.596,1.65858e-13,4.75846e-07,3.15074e-07,0.125,0
53.36,-52.8953,124.586,185.335,733.616,-21.3565,32.1508,32.1475,1.04825e-06,-0.459963,1,0,39.7932,14.446,188.616,-0.0840164,89.1754,305.596,1.65858e-13,4.75846e-07,3.15074e-07,0.125,0
53.365,-52.8971,124.643,185.228,733.509,-21.3565,32.1508,32.1475,1.04825e-06,-0.459963,1,0,39.7932,14.446,188.509,-0.0840162,89.1754,305.596,1.65857e-13,4.75846e-07,3.15074e-07,0.125,0
53.37,-52.8989,124.699,185.122,733.403,-21.3564,32.1508,32.1475,1.04825e-06,-0.459963,1,0,39.7932,14.446,188.403,-0.0840161,89.1754,305.596,1.65857e-13,4.75846e-07,3.15074e-07,0.125,0
53.375,-52.9007,124.756,185.015,733.296,-21.3564,32.1508,32.1475,1.04825e-06,-0.459963,1,0,39.7932,14.446,188.296,-0.0840159,89.1754,305.596,1.65856e-13,4.75846e-07,3.15074e-07,0.125,0
53.38,-52.9025,124.813,184.908,733.189,-21.3564,32.1508,32.1475,1.04825e-06,-0.459963,1,0,39.7932,14.446,188.189,-0.0840157,89.1754,305.596,1.65856e-13,4.75846e-07,3.15074e-07,0.125,0
53.385,-52.9043,124.87,184.801,733.082,-21.3564,32.1508,32.1475,1.04825e-06,-0.459963,1,0,39.7932,14.446,188.082,-0.0840155,89.1754,305.596,1.65856e-13,4.75846e-07,3.15074e-07,0.125,0
53.39,-52.9061,124.927,184.695,732.975,-21.3563,32.1508,32.1475,1.04825e-06,-0.459963,1,0,39.7932,14.446,187.975,-0.0840154,89.1754,305.596,1.65855e-13,4.75845e-07,3.15074e-07,0.125,0
53.395,-52.9079,124.984,184.588,732.869,-21.3563,32.1508,32.1475,1.04825e-06,-0.459963,1,0,39.7932,14.446,187.869,-0.0840152,89.1754,305.596,1.65855e-13,4.75845e-07,3.15074e-07,0.125,0
53.4,-52.9097,125.041,184.481,732.762,-21.3563,32.1508,32.1475,1.04825e-06,-0.459963,1,0,39.7932,14.446,187.762,-0.084015,89.1754,305.596,1.65854e-13,4.75845e-07,3.15074e-07,0.125,0
53.405,-52.9115,125.098,184.374,732.655,-21.3562,32.1508,32.1475,1.04825e-06,-0.459963,1,0,39.7932,14.446,187.655,-0.0840148,89.1754,305.596,1.65854e-13,4.75845e-07,3.15074e-07,0.125,0
53.41,-52.9133,125.155,184.267,732.548,-21.3562,32.1508,32.1475,1.04825e-06,-0.459963,1,0,39.7932,14.446,187.548,-0.0840147,89.1754,305.596,1.65854e-13,4.75845e-07,3.15074e-07,0.125,0
53.415,-52.9152,125.212,184.161,732.441,-21.3562,32.1508,32.1475,1.04825e-06,-0.459963,1,0,39.7932,14.446,187.441,-0.0840145,89.1754,305.596,1.65853e-13,4.75845e-07,3.15074e-07,0.125,0
53.42,-52.917,125.269,184.054,732.335,-21.3561,32.1508,32.1475,1.04825e-06,-0.459963,1,0,39.7932,14.446,187.335,-0.0840143,89.1754,305.596,1.65853e-13,4.75845e-07,3.15074e-07,0.125,0
53.425,-52.9188,125.326,183.947,732.228,-21.3561,32.1508,32.1475,1.04825e-06,-0.459963,1,0,39.7932,14.446,187.228,-0.0840141,89.1754,305.596,1.65852e-13,4.75845e-07,3.15074e-07,0.125,0
53.43,-52.9206,125.383,183.84,732.121,-21.3561,32.1508,32.1475,1.04825e-06,-0.459963,1,0,39.7932,14.446,187.121,-0.084014,89.1754,305.596,1.65852e-13,4.75844e-07,3.15074e-07,0.125,0
53.435,-52.9224,125.439,183.734,732.014,-21.356,32.1508,32.1475,1.04825e-06,-0.459963,1,0,39.7932,14.446,187.014,-0.0840138,89.1754,305.596,1.65852e-13,4.75844e-07,3.15074e-07,0.125,0
53.44,-52.9242,125.496,183.627,731.908,-21.356,32.1508,32.1475,1.04825e-06,-0.459963,1,0,39.7932,14.446,186.908,-0.0840136,89.1754,305.596,1.65851e-13,4.75844e-07,3.15074e-07,0.125,0
53.445,-52.926,125.553,183.52,731.801,-21.356,32.1508,32.1475,1.04825e-06,-0.459963,1,0,39.7932,14.446,186.801,-0.0840134,89.1754,305.596,1.65851e-13,4.75844e-07,3.15074e-07,0.125,0
53.45,-52.9278,125.61,183.413,731.694,-21.3559,32.1508,32.1475,1.04825e-06,-0.459963,1,0,39.7932,14.446,186.694,-0.0840133,89.1754,305.596,1.6585e-13,4.75844e-07,3.15074e-07,0.125,0
53.455,-52.9296,125.667,183.306,731.587,-21.3559,32.1508,32.1475,1.04825e-06,-0.459963,1,0,39.7932,14.446,186.587,-0.0840131,89.1754,305.596,1.6585e-13,4.75844e-07,3.15074e-07,0.125,0
53.46,-52.9314,125.724,183.2,731.48,-21.3559,32.1508,32.1475,1.04825e-06,-0.459963,1,0,39.7932,14.446,186.48,-0.0840129,89.1754,305.596,1.6585e-13,4.75844e-07,3.15073e-07,0.125,0
53.465,-52.9332,125.781,183.093,731.374,-21.3558,32.1508,32.1475,1.04825e-06,-0.459963,1,0,39.7932,14.446,186.374,-0.0840127,89.1754,305.596,1.65849e-13,4.75843e-07,3.15073e-07,0.125,0
53.47,-52.935,125.838,182.986,731.267,-21.3558,32.1508,32.1475,1.04825e-06,-0.459963,1,0,39.7932,14.446,186.267,-0.0840126,89.1754,305.596,1.65849e-13,4.75843e-07,3.15073e-07,0.125,0
53.475,-52.9368,125.895,182.879,731.16,-21.3558,32.1508,32.1475,1.04825e-06,-0.459963,1,0,39.7932,14.446,186.16,-0.0840124,89.1754,305.596,1.65848e-13,4.75843e-07,3.15073e-07,0.125,0
53.48,-52.9386,125.952,182.772,731.053,-21.3558,32.1508,32.1475,1.04825e-06,-0.459963,1,0,39.7932,14.446,186.053,-0.0840122,89.1754,305.596,1.65848e-13,4.75843e-07,3.15073e-07,0.125,0
53.485,-52.9404,126.009,182.666,730.947,-21.3557,32.1508,32.1475,1.04825e-06,-0.459963,1,0,39.7932,14.446,185.947,-0.084012,89.1754,305.596,1.65848e-13,4.75843e-07,3.15073e-07,0.125,0
53.49,-52.9422,126.066,182.559,730.84,-21.3557,32.1508,32.1475,1.04825e-06,-0.459963,1,0,39.7932,14.446,185.84,-0.0840119,89.1754,305.596,1.65847e-13,4.75843e-07,3.15073e-07,0.125,0
53.495,-52.944,126.122,182.452,730.733,-21.3557,32.1508,32.1475,1.04825e-06,-0.459963,1,0,39.7932,14.446,185.733,-0.0840117,89.1754,305.596,1.65847e-13,4.75843e-07,3.15073e-07,0.125,0
53.5,-52.9458,126.179,182.345,730.626,-21.3556,32.1508,32.1475,1.04825e-06,-0.459963,1,0,39.7932,14.446,185.626,-0.0840115,89.1754,305.596,1.65846e-13,4.75843e-07,3.15073e-07,0.125,0
53.505,-52.9476,126.236,182.239,730.519,-21.3556,32.1508,32.1475,1.04825e-06,-0.459963,1,0,39.7932,14.446,185.519,-0.0840113,89.1754,305.596,1.65846e-13,4.75842e-07,3.15073e-07,0.125,0
53.51,-52.9494,126.293,182.132,730.413,-21.3556,32.1508,32.1475,1.04825e-06,-0.459963,1,0,39.7932,14.446,185.413,-0.0840112,89.1754,305.596,1.65846e-13,4.75842e-07,3.15073e-07,0.125,0
53.515,-52.9513,126.35,182.025,730.306,-21.3555,32.1508,32.1475,1.04825e-06,-0.459963,1,0,39.7932,14.446,185.306,-0.084011,89.1754,305.596,1.65845e-13,4.75842e-07,3.15073e-07,0.125,0
53.52,-52.9531,126.407,181.918,730.199,-21.3555,32.1508,32.1475,1.04825e-06,-0.459963,1,0,39.7932,14.446,185.199,-0.0840108,89.1754,305.596,1.65845e-13,4.75842e-07,3.15073e-07,0.125,0
53.525,-52.9549,126.464,181.811,730.092,-21.3555,32.1508,32.1475,1.04825e-06,-0.459963,1,0,39.7932,14.446,185.092,-0.0840106,89.1754,305.596,1.65844e-13,4.75842e-07,3.15073e-07,0.125,0
53.53,-52.9567,126.521,181.705,729.986,-21.3554,32.1508,32.1475,1.04825e-06,-0.459963,1,0,39.7932,14.446,184.986,-0.0840105,89.1754,305.596,1.65844e-13,4.75842e-07,3.15073e-07,0.125,0
53.535,-52.9585,126.578,181.598,729.879,-21.3554,32.1508,32.1475,1.04825e-06,-0.459963,1,0,39.7932,14.446,184.879,-0.0840103,89.1754,305.596,1.65844e-13,4.75842e-07,3.15073e-07,0.125,0
53.54,-52.9603,126.635,181.491,729.772,-21.3554,32.1508,32.1475,1.04825e-06,-0.459963,1,0,39.7932,14.446,184.772,-0.0840101,89.1754,305.596,1.65843e-13,4.75841e-07,3.15073e-07,0.125,0
53.545,-52.9621,126.692,181.384,729.665,-21.3553,32.1508,32.1475,1.04825e-06,-0.459963,1,0,39.7932,14.446,184.665,-0.0840099,89.1754,305.596,1.65843e-13,4.75841e-07,3.15073e-07,0.125,0
53.55,-52.9639,126.749,181.278,729.558,-21.3553,32.1508,32.1475,1.04825e-06,-0.459963,1,0,39.7932,14.446,184.558,-0.0840098,89.1754,305.596,1.65842e-13,4.75841e-07,3.15073e-07,0.125,0
53.555,-52.9657,126.806,181.171,729.452,-21.3553,32.1508,32.1475,1.04825e-06,-0.459963,1,0,39.7932,14.446,184.452,-0.0840096,89.1754,305.596,1.65842e-13,4.75841e-07,3.15073e-07,0.125,0
53.56,-52.9675,126.862,181.064,729.345,-21.3552,32.1508,32.1475,1.04825e-06,-0.459963,1,0,39.7932,14.446,184.345,-0.0840094,89.1754,305.596,1.65842e-13,4.75841e-07,3.15073e-07,0.125,0
53.565,-52.9693,126.919,180.957,729.238,-21.3552,32.1508,32.1475,1.04825e-06,-0.459963,1,0,39.7932,14.446,184.238,-0.0840092,89.1754,305.596,1.65841e-13,4.75841e-07,3.15073e-07,0.125,0
53.57,-52.9711,126.976,180.85,729.131,-21.3552,32.1508,32.1475,1.04825e-06,-0.459963,1,0,39.7932,14.446,184.131,-0.0840091,89.1754,305.596,1.65841e-13,4.75841e-07,3.15073e-07,0.125,0
53.575,-52.9729,127.033,180.744,729.025,-21.3552,32.1508,32.1475,1.04825e-06,-0.459963,1,0,39.7932,14.446,184.025,-0.0840089,89.1754,305.596,1.6584e-13,4.75841e-07,3.15073e-07,0.125,0
53.58,-52.9747,127.09,180.637,728.918,-21.3551,32.1508,32.1475,1.04825e-06,-0.459963,1,0,39.7932,14.446,183.918,-0.0840087,89.1754,305.596,1.6584e-13,4.7584e-07,3.15072e-07,0.125,0
53.585,-52.9765,127.147,180.53,728.811,-21.3551,32.1508,32.1475,1.04825e-06,-0.459963,1,0,39.7932,14.446,183.811,-0.0840085,89.1754,305.596,1.6584e-13,4.7584e-07,3.15072e-07,0.125,0
53.59,-52.9783,127.204,180.423,728.704,-21.3551,32.1508,32.1475,1.04825e-06,-0.459963,1,0,39.7932,14.446,183.704,-0.0840084,89.1754,305.596,1.65839e-13,4.7584e-07,3.15072e-07,0.125,0
53.595,-52.9801,127.261,180.317,728.597,-21.355,32.1508,32.1475,1.04825e-06,-0.459963,1,0,39.7932,14.446,183.597,-0.0840082,89.1754,305.596,1.65839e-13,4.7584e-07,3.15072e-07,0.125,0
53.6,-52.9819,127.318,180.21,728.491,-21.355,32.1508,32.1475,1.04825e-06,-0.459963,1,0,39.7932,14.446,183.491,-0.084008,89.1754,305.596,1.65838e-13,4.7584e-07,3.15072e-07,0.125,0
53.605,-52.9837,127.375,180.103,728.384,-21.355,32.1508,32.1475,1.04825e-06,-0.459963,1,0,39.7932,14.446,183.384,-0.0840078,89.1754,305.596,1.65838e-13,4.7584e-07,3.15072e-07,0.125,0
53.61,-52.9855,127.432,179.996,728.277,-21.3549,32.1508,32.1475,1.04825e-06,-0.459963,1,0,39.7932,14.446,183.277,-0.0840077,89.1754,305.596,1.65838e-13,4.7584e-07,3.15072e-07,0.125,0
53.615,-52.9873,127.489,179.89,728.17,-21.3549,32.1508,32.1475,1.04825e-06,-0.459963,1,0,39.7932,14.446,183.17,-0.0840075,89.1754,305.596,1.65837e-13,4.7584e-07,3.15072e-07,0.125,0
53.62,-52.9892,127.545,179.783,728.064,-21.3549,32.1508,32.1475,1.04825e-06,-0.459963,1,0,39.7932,14.446,183.064,-0.0840073,89.1754,305.596,1.65837e-13,4.75839e-07,3.15072e-07,0.125,0
53.625,-52.991,127.602,179.676,727.957,-21.3548,32.1508,32.1475,1.04825e-06,-0.459963,1,0,39.7932,14.446,182.957,-0.0840071,89.1754,305.596,1.65836e-13,4.75839e-07,3.15072e-07,0.125,0
53.63,-52.9928,127.659,179.569,727.85,-21.3548,32.1508,32.1475,1.04824e-06,-0.459963,1,0,39.7932,14.446,182.85,-0.0840069,89.1754,305.596,1.65836e-13,4.75839e-07,3.15072e-07,0.125,0
53.635,-52.9946,127.716,179.462,727.743,-21.3548,32.1508,32.1475,1.04824e-06,-0.459963,1,0,39.7932,14.446,182.743,-0.0840068,89.1754,305.596,1.65836e-13,4.75839e-07,3.15072e-07,0.125,0
53.64,-52.9964,127.773,179.356,727.636,-21.3547,32.1508,32.1475,1.04824e-06,-0.459963,1,0,39.7932,14.446,182.636,-0.0840066,89.1754,305.596,1.65835e-13,4.75839e-07,3.15072e-07,0.125,0
53.645,-52.9982,127.83,179.249,727.53,-21.3547,32.1508,32.1475,1.04824e-06,-0.459963,1,0,39.7932,14.446,182.53,-0.0840064,89.1754,305.596,1.65835e-13,4.75839e-07,3.15072e-07,0.125,0
53.65,-53,127.887,179.142,727.423,-21.3547,32.1508,32.1475,1.04824e-06,-0.459963,1,0,39.7932,14.446,182.423,-0.0840062,89.1754,305.596,1.65834e-13,4.75839e-07,3.15072e-07,0.125,0
53.655,-53.0018,127.944,179.035,727.316,-21.3547,32.1508,32.1475,1.04824e-06,-0.459963,1,0,39.7932,14.446,182.316,-0.0840061,89.1754,305.596,1.65834e-13,4.75839e-07,3.15072e-07,0.125,0
53.66,-53.0036,128.001,178.929,727.209,-21.3546,32.1508,32.1475,1.04824e-06,-0.459963,1,0,39.7932,14.446,182.209,-0.0840059,89.1754,305.596,1.65833e-13,4.75838e-07,3.15072e-07,0.125,0
53.665,-53.0054,128.058,178.822,727.103,-21.3546,32.1508,32.1475,1.04824e-06,-0.459963,1,0,39.7932,14.446,182.103,-0.0840057,89.1754,305.596,1.65833e-13,4.75838e-07,3.15072e-07,0.125,0
53.67,-53.0072,128.115,178.715,726.996,-21.3546,32.1508,32.1475,1.04824e-06,-0.459963,1,0,39.7932,14.446,181.996,-0.0840055,89.1754,305.596,1.65833e-13,4.75838e-07,3.15072e-07,0.125,0
53.675,-53.009,128.172,178.608,726.889,-21.3545,32.1508,32.1475,1.04824e-06,-0.459963,1,0,39.7932,14.446,181.889,-0.0840054,89.1754,305.596,1.65832e-13,4.75838e-07,3.15072e-07,0.125,0
53.68,-53.0108,128.229,178.501,726.782,-21.3545,32.1508,32.1475,1.04824e-06,-0.459963,1,0,39.7932,14.446,181.782,-0.0840052,89.1754,305.596,1.65832e-13,4.75838e-07,3.15072e-07,0.125,0
53.685,-53.0126,128.285,178.395,726.676,-21.3545,32.1508,32.1475,1.04824e-06,-0.459963,1,0,39.7932,14.446,181.676,-0.084005,89.1754,305.596,1.65831e-13,4.75838e-07,3.15072e-07,0.125,0
53.69,-53.0144,128.342,178.288,726.569,-21.3544,32.1508,32.1475,1.04824e-06,-0.459963,1,0,39.7932,14.446,181.569,-0.0840048,89.1754,305.596,1.65831e-13,4.75838e-07,3.15072e-07,0.125,0
53.695,-53.0162,128.399,178.181,726.462,-21.3544,32.1508,32.1475,1.04824e-06,-0.459963,1,0,39.7932,14.446,181.462,-0.0840047,89.1754,305.596,1.65831e-13,4.75837e-07,3.15072e-07,0.125,0
53.7,-53.018,128.456,178.074,726.355,-21.3544,32.1508,32.1475,1.04824e-06,-0.459963,1,0,39.7932,14.446,181.355,-0.0840045,89.1754,305.596,1.6583e-13,4.75837e-07,3.15072e-07,0.125,0
53.705,-53.0198,128.513,177.968,726.248,-21.3543,32.1508,32.1475,1.04824e-06,-0.459963,1,0,39.7932,14.446,181.248,-0.0840043,89.1754,305.596,1.6583e-13,4.75837e-07,3.15071e-07,0.125,0
53.71,-53.0216,128.57,177.861,726.142,-21.3543,32.1508,32.1475,1.04824e-06,-0.459963,1,0,39.7932,14.446,181.142,-0.0840041,89.1754,305.596,1.65829e-13,4.75837e-07,3.15071e-07,0.125,0
53.715,-53.0234,128.627,177.754,726.035,-21.3543,32.1508,32.1475,1.04824e-06,-0.459963,1,0,39.7932,14.446,181.035,-0.084004,89.1754,305.596,1.65829e-13,4.75837e-07,3.15071e-07,0.125,0
53.72,-53.0252,128.684,177.647,725.928,-21.3542,32.1508,32.1475,1.04824e-06,-0.459963,1,0,39.7932,14.446,180.928,-0.0840038,89.1754,305.596,1.65829e-13,4.75837e-07,3.15071e-07,0.125,0
53.725,-53.027,128.741,177.541,725.821,-21.3542,32.1508,32.1475,1.04824e-06,-0.459963,1,0,39.7932,14.446,180.821,-0.0840036,89.1754,305.596,1.65828e-13,4.75837e-07,3.15071e-07,0.125,0
